г.; 	47.041840305520594
им.; 	42.01446805912908
др.; 	14.723018721575148
т.д.; 	12.20933259837939
р.; 	11.132038545581208
след.; 	8.618352422385453
ул.; 	7.900156387186665
см.; 	7.181960351987877
муз.; 	6.822862334388483
кг.; 	6.4637643167890895
руб.; 	6.104666299189695
тел.; 	6.104666299189695
прав.; 	5.745568281590302
англ.; 	5.3864702639909074
соц.; 	5.027372246391514
обл.; 	4.66827422879212
мин.; 	4.66827422879212
центр.; 	3.9500781935933325
ктр.; 	3.9500781935933325
млн.; 	3.9500781935933325
нем.; 	3.5909801759939386
пол.; 	3.5909801759939386
пр.; 	3.5909801759939386
тд.; 	3.5909801759939386
тыс.; 	3.5909801759939386
кот.; 	3.5909801759939386
чел.; 	2.872784140795151
доп.; 	2.872784140795151
эл.; 	2.872784140795151
проч.; 	2.513686123195757
сег.; 	2.513686123195757
рук.; 	2.513686123195757
спорт.; 	2.513686123195757
гос.; 	2.154588105596363
пар.; 	2.154588105596363
мес.; 	1.7954900879969693
муж.; 	1.7954900879969693
оф.; 	1.7954900879969693
посл.; 	1.7954900879969693
игр.; 	1.7954900879969693
сл.; 	1.7954900879969693
ср.; 	1.7954900879969693
фр.; 	1.4363920703975754
нац.; 	1.4363920703975754
св.; 	1.4363920703975754
фак.; 	1.4363920703975754
крч.; 	1.4363920703975754
лит.; 	1.4363920703975754
спец.; 	1.0772940527981816
укр.; 	1.0772940527981816
пор.; 	1.0772940527981816
рис.; 	1.0772940527981816
рус.; 	1.0772940527981816
тп.; 	1.0772940527981816
род.; 	1.0772940527981816
общ.; 	1.0772940527981816
бел.; 	1.0772940527981816
ритм.; 	1.0772940527981816
сек.; 	1.0772940527981816
грн.; 	1.0772940527981816
рим.; 	1.0772940527981816
контр.; 	1.0772940527981816
ер.; 	1.0772940527981816
исп.; 	1.0772940527981816
наб.; 	1.0772940527981816
проф.; 	0.7181960351987877
ост.; 	0.7181960351987877
неск.; 	0.7181960351987877
моб.; 	0.7181960351987877
дет.; 	0.7181960351987877
кем.; 	0.7181960351987877
уч.; 	0.7181960351987877
информ.; 	0.7181960351987877
гум.; 	0.7181960351987877
эк.; 	0.7181960351987877
марк.; 	0.7181960351987877
лат.; 	0.7181960351987877
мульт.; 	0.7181960351987877
млад.; 	0.7181960351987877
драм.; 	0.7181960351987877
мл.; 	0.7181960351987877
мкр.; 	0.7181960351987877
ближ.; 	0.7181960351987877
худ.; 	0.7181960351987877
реп.; 	0.7181960351987877
сем.; 	0.7181960351987877
проц.; 	0.35909801759939386
внеш.; 	0.35909801759939386
иностр.; 	0.35909801759939386
фик.; 	0.35909801759939386
новг.; 	0.35909801759939386
рекл.; 	0.35909801759939386
терр.; 	0.35909801759939386
кор.; 	0.35909801759939386
явл.; 	0.35909801759939386
тетр.; 	0.35909801759939386
юр.; 	0.35909801759939386
зав.; 	0.35909801759939386
зар.; 	0.35909801759939386
цк.; 	0.35909801759939386
жен.; 	0.35909801759939386
харьк.; 	0.35909801759939386
окр.; 	0.35909801759939386
сис.; 	0.35909801759939386
мат.; 	0.35909801759939386
енис.; 	0.35909801759939386
русс.; 	0.35909801759939386
сух.; 	0.35909801759939386
нейтр.; 	0.35909801759939386
таб.; 	0.35909801759939386
квип.; 	0.35909801759939386
ятл.; 	0.35909801759939386
мн.; 	0.35909801759939386
рез.; 	0.35909801759939386
пг.; 	0.35909801759939386
комс.; 	0.35909801759939386
греч.; 	0.35909801759939386
кл.; 	0.35909801759939386
пеш.; 	0.35909801759939386
рес.; 	0.35909801759939386
янв.; 	0.35909801759939386
имп.; 	0.35909801759939386
даг.; 	0.35909801759939386
синт.; 	0.35909801759939386
родст.; 	0.35909801759939386
пров.; 	0.35909801759939386
поф.; 	0.35909801759939386
посм.; 	0.35909801759939386
экз.; 	0.35909801759939386
сост.; 	0.35909801759939386
ябл.; 	0.35909801759939386
дост.; 	0.35909801759939386
росс.; 	0.35909801759939386
инст.; 	0.35909801759939386
тех.; 	0.35909801759939386
байх.; 	0.35909801759939386
перв.; 	0.35909801759939386
конц.; 	0.35909801759939386
стир.; 	0.35909801759939386
суш.; 	0.35909801759939386
танц.; 	0.35909801759939386
инф.; 	0.35909801759939386
упр.; 	0.35909801759939386
сан.; 	0.35909801759939386
скрим.; 	0.35909801759939386
ген.; 	0.35909801759939386
яз.; 	0.0
от.; 	0.0
кв.; 	0.0
сент.; 	0.0
